stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon
155,ARVDI2,ARVERT - Dirée,ARVERT - Dirée .,45.7510230600302,-1.15365977995192
17,ARVDIR,ARVERT - Dirée,ARVERT - Dirée .,45.7509236851592,-1.15363917976707
403,ARVET2,ARVERT - Etrade,ARVERT - L'Etrade .,45.752873480791,-1.13823914814181
404,ARVETR,ARVERT - Etrade,ARVERT - L'Etrade .,45.7531302082317,-1.1381981744754
405,ARVFO2,ARVERT - Fouilloux,ARVERT - Les Fouilloux .,45.745971103448,-1.13173910590878
406,ARVFOU,ARVERT - Fouilloux,ARVERT - Les Fouilloux .,45.7457754430563,-1.13139155571938
1267,ARVHA2,ARVERT - Halle,ARVERT - Halle .,45.7421518686346,-1.12238935116986
1266,ARVHAL,ARVERT - Halle,ARVERT - Halle .,45.7422965459457,-1.12247356837512
159,ARVMB2,ARVERT - Moulin Brûlé,ARVERT - Moulin Brûlé .,45.7423756093949,-1.13225056557767
18,ARVMBR,ARVERT - Moulin Brûlé,ARVERT - Moulin Brûlé .,45.7422921906351,-1.13208606326351
734,AUG1A1,ST-AUGUSTIN - Lafont,ST-AUGUSTIN - Lafont .,45.6690191053495,-1.08339369377701
733,AUG1A2,ST-AUGUSTIN - Lafont,ST-AUGUSTIN - Lafont .,45.669340430597,-1.08361271049239
739,AUG2A1,ST-AUGUSTIN - Yeuse,ST-AUGUSTIN - L'Aire de l'Yeuse .,45.68345,-1.107148
740,AUG2A2,ST-AUGUSTIN - Yeuse,ST-AUGUSTIN - L'Aire de l'Yeuse .,45.683012,-1.106586
728,AUG3A1,ST-AUGUSTIN - Bourg,ST-AUGUSTIN - Le Bourg .,45.6878428428018,-1.11169807631049
729,AUG3A2,ST-AUGUSTIN - Bourg,ST-AUGUSTIN - Le Bourg .,45.6869596491781,-1.11119081794786
738,AUG4A1,ST-AUGUSTIN - Temple,ST-AUGUSTIN - Le Temple .,45.6757143415567,-1.09524760723281
737,AUG4A2,ST-AUGUSTIN - Temple,ST-AUGUSTIN - Le Temple .,45.6758300021982,-1.09533058114532
730,AUG5A1,ST-AUGUSTIN - Breuils,ST-AUGUSTIN - Les Breuils .,45.6722384830449,-1.08603905717697
731,AUG5A2,ST-AUGUSTIN - Breuils,ST-AUGUSTIN - Les Breuils .,45.6724643280116,-1.08605245268805
736,AUG6A1,ST-AUGUSTIN - Mairie,ST-AUGUSTIN - Mairie .,45.6778078738538,-1.09969500222784
735,AUG6A2,ST-AUGUSTIN - Mairie,ST-AUGUSTIN - Mairie .,45.677437,-1.099216
418,BAR1A1,BARZAN - Brissonnerie,BARZAN - Brissonnerie .,45.5250898138381,-0.870763781319397
417,BAR1A2,BARZAN - Brissonnerie,BARZAN - Brissonnerie .,45.5252389641224,-0.870828357751488
420,BAR2A1,BARZAN - Garnier,BARZAN - Garnier .,45.5209284979964,-0.861739258106744
419,BAR2A2,BARZAN - Garnier,BARZAN - Garnier .,45.5208585192994,-0.86180630389855
422,BAR3A1,BARZAN - Maison Neuve,BARZAN - Maisons Neuves .,45.5404477579012,-0.858958400580436
421,BAR3A2,BARZAN - Maison Neuve,BARZAN - Maisons Neuves .,45.5404617886283,-0.859050273491746
424,BAR4A1,BARZAN - Plage,BARZAN - Plage .,45.5284540086567,-0.881842015024003
423,BAR4A2,BARZAN - Plage,BARZAN - Plage .,45.5283799158964,-0.881882647000576
426,BAR5A1,BARZAN - Providence,BARZAN - Providence .,45.5204082602297,-0.856184453769673
425,BAR5A2,BARZAN - Providence,BARZAN - Providence .,45.5204286129103,-0.856286725227316
189,BARBO2,BARZAN - Bourg,BARZAN - Bourg .,45.5265354862917,-0.854973444673498
20,BARBOU,BARZAN - Bourg,BARZAN - Bourg .,45.5266112701603,-0.854868802746187
2568,BOUMA2,BOUTENAC-TOUVENT - Mairie, .,45.5050073684099,-0.757474273936108
431,BOUMAI,BOUTENAC-TOUVENT - Mairie,BOUTENAC-TOUVENT - Mairie .,45.5050088941309,-0.757764379091388
435,BRE1A1,BREUILLET - Billeau,BREUILLET - Billeau .,45.6922176967556,-1.06981197943905
434,BRE1A2,BREUILLET - Billeau,BREUILLET - Billeau .,45.6923057280093,-1.06985650260976
436,BRE2A1,BREUILLET - Coulonges,BREUILLET - Coulonges .,45.7136417725144,-1.04993921799903
437,BRE2A2,BREUILLET - Coulonges,BREUILLET - Coulonges .,45.713662499946,-1.04987608041354
438,BRE3A1,BREUILLET - Garage,BREUILLET - Garage .,45.695843184831,-1.05117152375574
439,BRE3A2,BREUILLET - Garage,BREUILLET - Garage .,45.6957383346795,-1.05102689202653
440,BRE4A1,BREUILLET - Grallet,BREUILLET - Grallet .,45.6883505436455,-1.06940967240329
441,BRE4A2,BREUILLET - Grallet,BREUILLET - Grallet .,45.6883844641057,-1.06936113468287
444,BRE5A1,BREUILLET - Magarin,BREUILLET - Le Magarin .,45.6981351963921,-1.05193338220077
445,BRE5A2,BREUILLET - Magarin,BREUILLET - Le Magarin .,45.6982096537822,-1.05166782957732
442,BRE6A1,BREUILLET - Lt Simandière,BREUILLET - Lot. La Simandière .,45.6882780166553,-1.05703470651221
443,BRE6A2,BREUILLET - Lt Simandière,BREUILLET - Lot. La Simandière .,45.6888724303294,-1.05663584549085
447,BRE7A1,BREUILLET - Marché,BREUILLET - Place du Marché .,45.6917092100297,-1.05346669577818
446,BRE7A2,BREUILLET - Marché,BREUILLET - Place du Marché .,45.6915082315106,-1.05354723772899
448,BRE8A3,BREUILLET - Taupignac,BREUILLET - Taupignac .,45.6747520657546,-1.05660008099396
22,BREMO2,BREUILLET - Montils,BREUILLET - Montils .,45.6824594048816,-1.03766560181711
177,BREMON,BREUILLET - Montils,BREUILLET - Montils .,45.6825085101949,-1.03761202020628
172,BRERE2,BREUILLET - Prades,BREUILLET - Les Renouleaux .,45.6977827418477,-1.064383996733
105,BREREN,BREUILLET - Prades,BREUILLET - Les Renouleaux .,45.6977428331824,-1.06432665792072
452,CHA1A3,CHAILLEVETTE - Chatressac,CHAILLEVETTE - Chatressac .,45.7370609196017,-1.05978432516504
454,CHA2A1,CHAILLEVETTE - Eglise,CHAILLEVETTE - Eglise .,45.730119499186,-1.0593246082069
455,CHA2A2,CHAILLEVETTE - Eglise,CHAILLEVETTE - Eglise .,45.7301080519826,-1.05886425592223
456,CHA3A1,CHAILLEVETTE - Jadeau,CHAILLEVETTE - Jadeau .,45.7230764092462,-1.06375672429241
457,CHA3A2,CHAILLEVETTE - Jadeau,CHAILLEVETTE - Jadeau .,45.7229965217889,-1.06375089921499
465,CHA4A1,CHAILLEVETTE - Verdun,CHAILLEVETTE - Place Verdun .,45.7337802277554,-1.06633535544247
464,CHA4A2,CHAILLEVETTE - Verdun,CHAILLEVETTE - Place Verdun .,45.7336419863864,-1.06685368141935
458,CHA5A1,CHAILLEVETTE - Poterie,CHAILLEVETTE - Poterie .,45.7211392310583,-1.05628450500809
459,CHA5A2,CHAILLEVETTE - Poterie,CHAILLEVETTE - Poterie .,45.7211395395245,-1.05611597177984
461,CHA6A1,CHAILLEVETTE - Sablière,CHAILLEVETTE - Sablière .,45.7191574733088,-1.06019531593122
460,CHA6A2,CHAILLEVETTE - Sablière,CHAILLEVETTE - Sablière .,45.7191385681954,-1.06029739315303
463,CHA7A1,CHAILLEVETTE - Temple,CHAILLEVETTE - Temple .,45.7296880605196,-1.07210270169875
462,CHA7A2,CHAILLEVETTE - Temple,CHAILLEVETTE - Temple .,45.7297276464099,-1.07219545872213
171,CHABR2,CHAILLEVETTE - Brandes,CHAILLEVETTE - Les Brandes .,45.7148441954298,-1.06670662025695
23,CHABRA,CHAILLEVETTE - Brandes,CHAILLEVETTE - Les Brandes .,45.7147938132863,-1.06667572464816
451,CHACAR,CHAILLEVETTE - Cabane,CHAILLEVETTE - Rond-point D14 .,45.721798,-1.078776
24,CHACH2,CHAILLEVETTE - Château d'Eau,CHAILLEVETTE - Château d'Eau .,45.7279440456986,-1.07440140556429
169,CHACHA,CHAILLEVETTE - Château d'Eau,CHAILLEVETTE - Château d'Eau .,45.7279611308279,-1.07422397161293
466,CHE1A1,CHENAC-ST-SEURIN-D'UZET - Bourg,CHENAC-ST-SEURIN-D'UZET - Bourg .,45.5165813476355,-0.826025300631532
467,CHE1A2,CHENAC-ST-SEURIN-D'UZET - Bourg,CHENAC-ST-SEURIN-D'UZET - Bourg .,45.5166060503753,-0.825929343131201
468,CHE2A1,CHENAC-ST-SEURIN-D'UZET - Echailler,CHENAC-ST-SEURIN-D'UZET - Echailler .,45.4947962900006,-0.817619707936321
469,CHE2A2,CHENAC-ST-SEURIN-D'UZET - Echailler,CHENAC-ST-SEURIN-D'UZET - Echailler .,45.4948789208235,-0.817586697700679
471,CHE3A1,CHENAC-ST-SEURIN-D'UZET - Echaillerabri,CHENAC-ST-SEURIN-D'UZET - Echailler Abri .,45.4934805993256,-0.811082712687476
470,CHE3A2,CHENAC-ST-SEURIN-D'UZET - Echaillerabri,CHENAC-ST-SEURIN-D'UZET - Echailler Abri .,45.4934127390575,-0.811186879480326
474,CHE5A1,CHENAC-ST-SEURIN-D'UZET - Loiseau,CHENAC-ST-SEURIN-D'UZET - Loiseau .,45.5184911695236,-0.792406643314469
473,CHE5A2,CHENAC-ST-SEURIN-D'UZET - Loiseau,CHENAC-ST-SEURIN-D'UZET - Loiseau .,45.5184734185858,-0.792538334288902
476,CHE6A1,CHENAC-ST-SEURIN-D'UZET - Mosnards,CHENAC-ST-SEURIN-D'UZET - Mosnards .,45.516128702892,-0.854215993823063
475,CHE6A2,CHENAC-ST-SEURIN-D'UZET - Mosnards,CHENAC-ST-SEURIN-D'UZET - Mosnards .,45.5160976732035,-0.854322344473211
478,CHE7A1,CHENAC-ST-SEURIN-D'UZET - Parpillons,CHENAC-ST-SEURIN-D'UZET - Parpillons .,45.521586445823,-0.793649524843403
477,CHE7A2,CHENAC-ST-SEURIN-D'UZET - Parpillons,CHENAC-ST-SEURIN-D'UZET - Parpillons .,45.5215422744446,-0.793722819059743
479,CHE8A1,CHENAC-ST-SEURIN-D'UZET - Rambaud,CHENAC-ST-SEURIN-D'UZET - Rambaud .,45.4952335860002,-0.801257599697203
480,CHE8A2,CHENAC-ST-SEURIN-D'UZET - Rambaud,CHENAC-ST-SEURIN-D'UZET - Rambaud .,45.4950901149512,-0.801018807610604
481,CHEPO2,CHENAC-ST-SEURIN-D'UZET - St-Seurin Port,CHENAC-ST-SEURIN-D'UZET - St-Seurin Port .,45.5020889316179,-0.834129029300111
482,CHEPOR,CHENAC-ST-SEURIN-D'UZET - St-Seurin Port,CHENAC-ST-SEURIN-D'UZET - St-Seurin Port .,45.5022431956142,-0.834113326031801
851,CHY1A1,LE CHAY - Grande Gorce,LE CHAY - Grande Gorce .,45.645632164301,-0.9020442331989
852,CHY1A2,LE CHAY - Grande Gorce,LE CHAY - Grande Gorce .,45.6454109582001,-0.901863579784999
570,CHY2A3,LE CHAY - Mairie,LE CHAY - Mairie .,45.6403103086219,-0.897808749317189
571,CHY3A1,LE CHAY - Morgnard,LE CHAY - Morgnard .,45.6632534774249,-0.909673226394423
572,CHY3A2,LE CHAY - Morgnard,LE CHAY - Morgnard .,45.6633325100356,-0.909627776337558
573,CHY4A1,LE CHAY - Riolet,LE CHAY - Riolet .,45.6593183769721,-0.901700047106974
574,CHY4A2,LE CHAY - Riolet,LE CHAY - Riolet .,45.6593585698238,-0.901640312303577
1243,COR2A1,CORME-ECLUSE - Traverserie,CORME-ECLUSE - La Traverserie .,45.6104694737937,-0.885903612580215
1244,COR2A2,CORME-ECLUSE - Traverserie,CORME-ECLUSE - La Traverserie .,45.610429554407,-0.885846541756633
489,COZ1A1,COZES - Barre,COZES - Barre .,45.5606007455242,-0.810934321481053
488,COZ1A2,COZES - Barre,COZES - Barre .,45.5606215159074,-0.8109900176419
490,COZ2A1,COZES - Commerces,COZES - Centre Commercial .,45.5845846817383,-0.835404952556109
491,COZ2A2,COZES - Commerces,COZES - Centre Commercial .,45.5846414253489,-0.835027938885799
492,COZ3A1,COZES - Conteneuil,COZES - Conteneuil .,45.5765478267408,-0.85628301076538
493,COZ3A2,COZES - Conteneuil,COZES - Conteneuil .,45.5765133161542,-0.856246691122427
495,COZ4A1,COZES - Fief Neuf,COZES - Fief Neuf .,45.579098164559,-0.842242708908555
494,COZ4A2,COZES - Fief Neuf,COZES - Fief Neuf .,45.5790302618957,-0.842248899555006
499,COZ5A1,COZES - Gorce,COZES - Gorce .,45.5641397805917,-0.804427295423028
500,COZ5A2,COZES - Gorce,COZES - Gorce .,45.5641943462921,-0.804221994006783
504,COZ7A1,COZES - Petite Gorce,COZES - Petite Gorce .,45.5647331693942,-0.804466217398697
505,COZ7A2,COZES - Petite Gorce,COZES - Petite Gorce .,45.5644139168474,-0.80426851068388
1272,COZ8A1,COZES - Bas Prézelle,COZES - Bas Prézelle .,45.5512961536325,-0.824472295627498
1270,COZ8A2,COZES - Bas Prézelle,COZES - Bas Prézelle .,45.5514034824289,-0.824408433595509
2560,COZ9A1,COZES - Groix, .,45.58524,-0.846209
2561,COZ9A2,COZES - Groix, .,45.585336,-0.846181
29,COZCOL,COZES - Collège,COZES - Collège .,45.5776856988606,-0.840941559484399
506,COZECO,COZES - Ecole Primaire,COZES - Ecole Primaire .,45.5810063716009,-0.830710404961145
497,COZGA2,COZES - Garde,COZES - Garde .,45.5765035136138,-0.816919722749956
496,COZGAR,COZES - Garde,COZES - Garde .,45.5766183239473,-0.817129074353727
501,COZJA2,COZES - Javrezac,COZES - Javrezac .,45.5626285870182,-0.830636982740774
111,COZJAV,COZES - Javrezac,COZES - Javrezac .,45.562228175004,-0.830382884991162
190,COZNA2,COZES - Notre-Dame Nazareth,COZES - Notre-Dame Nazareth .,45.5806076958619,-0.836199631656082
28,COZNAZ,COZES - Notre-Dame Nazareth,COZES - Notre-Dame Nazareth .,45.580751809913,-0.83612410292667
498,COZSNC,COZES - Gare,COZES - Ancienne gare .,45.5862375709118,-0.832683309523546
578,EGU1A1,L'EGUILLE - Pte Eguille,L'EGUILLE - Petite Eguille .,45.7010884230318,-0.97634949400119
579,EGU1A2,L'EGUILLE - Pte Eguille,L'EGUILLE - Petite Eguille .,45.7011357156699,-0.976346737875976
183,EGUFE2,L'EGUILLE - Fêtes,L'EGUILLE - Salle des Fêtes .,45.7049137389776,-0.979614423565965
87,EGUFET,L'EGUILLE - Fêtes,L'EGUILLE - Salle des Fêtes .,45.7049473354429,-0.979553538058146
580,EGUPO2,L'EGUILLE - Port,L'EGUILLE - Port .,45.7085187952088,-0.976565958769646
31,EGUPOR,L'EGUILLE - Port,L'EGUILLE - Port .,45.7084703796204,-0.976641445183816
508,EPA1A1,EPARGNES - Bastille,EPARGNES - Bastille .,45.5460980865572,-0.786113258164224
509,EPA1A2,EPARGNES - Bastille,EPARGNES - Bastille .,45.5456050078993,-0.785805118500193
1264,EPA1B1,EPARGNES - Doublet,EPARGNES - Doublet .,45.5449443163664,-0.818663812752084
1265,EPA1B2,EPARGNES - Doublet,EPARGNES - Doublet .,45.5448175276812,-0.818752787602528
512,EPA3A1,EPARGNES - Boileau,EPARGNES - Boileau .,45.5388517493058,-0.783936266402731
513,EPA3A2,EPARGNES - Boileau,EPARGNES - Boileau .,45.5387258457456,-0.7839281593303
514,EPA4A1,EPARGNES - Centre,EPARGNES - Centre .,45.5416958108033,-0.803668134482744
515,EPA4A2,EPARGNES - Centre,EPARGNES - Centre .,45.541703521458,-0.803551977142577
520,EPA7A1,EPARGNES - Loriaux,EPARGNES - Loriaux .,45.5415042771132,-0.781205243840645
521,EPA7A2,EPARGNES - Loriaux,EPARGNES - Loriaux .,45.5414444526044,-0.781155073540105
522,EPA8A1,EPARGNES - Providence,EPARGNES - Providence .,45.5335202241456,-0.805555664907901
523,EPA8A2,EPARGNES - Providence,EPARGNES - Providence .,45.5334831357004,-0.805467683049822
524,EPA9A1,EPARGNES - Soulignac,EPARGNES - Soulignac .,45.552248709291,-0.798101964035812
525,EPA9A2,EPARGNES - Soulignac,EPARGNES - Soulignac .,45.5521960977413,-0.798032721515865
191,EPAEG2,EPARGNES - Eglise,EPARGNES - Eglise .,45.5414231899676,-0.803332582402723
93,EPAEGL,EPARGNES - Eglise,EPARGNES - Eglise .,45.5415588480467,-0.80329728241123
526,ETA1A1,ETAULES - Cimetière,ETAULES - Cimetière .,45.7292885155475,-1.09342649481413
527,ETA1A2,ETAULES - Cimetière,ETAULES - Cimetière .,45.7293609115513,-1.09320408490188
529,ETA2A1,ETAULES - Eglise,ETAULES - Eglise .,45.7315306764004,-1.09813681870531
530,ETA2A2,ETAULES - Eglise,ETAULES - Eglise .,45.7315798176592,-1.0980174448117
532,ETA3A1,ETAULES - Passe,ETAULES - La Passe .,45.709639407181,-1.11352173094878
531,ETA3A2,ETAULES - Passe,ETAULES - La Passe .,45.7097387433083,-1.11357415653263
161,ETAIL2,ETAULES - Ile ,ETAULES - Ile d'Etaules .,45.7158971885823,-1.10773024476124
97,ETAILE,ETAULES - Ile ,ETAULES - Ile d'Etaules .,45.7159679671395,-1.10771640878721
534,ETAPI2,ETAULES - Pirouette,ETAULES - La Pirouette .,45.7217775586914,-1.10491174937778
35,ETAPIR,ETAULES - Pirouette,ETAULES - La Pirouette .,45.7217149547625,-1.10483132431492
163,ETAUO2,ETAULES - OT,ETAULES - Office du Tourisme .,45.7337320615672,-1.1012350100965
165,ETAUOT,ETAULES - OT,ETAULES - Office du Tourisme .,45.7334454199133,-1.10072034915966
539,GREBR2,GREZAC - Brunets,GREZAC - Les Brunets .,45.6010631270953,-0.824903666006179
37,GREBR3,GREZAC - Brunets,GREZAC - Les Brunets .,45.6014662445212,-0.823934924896298
538,GREBRU,GREZAC - Brunets,GREZAC - Les Brunets .,45.602683755011,-0.826710226715043
546,GREMA2,GREZAC - Mairie,GREZAC - Mairie .,45.6033303478876,-0.840513196289171
545,GREMAI,GREZAC - Mairie,GREZAC - Mairie .,45.6034098557383,-0.8405387377537
589,MAT1A1,LES MATHES - Joubert,LES MATHES - Bois de Joubert .,45.7205776646341,-1.17148914881252
588,MAT1A2,LES MATHES - Joubert,LES MATHES - Bois de Joubert .,45.7204972620249,-1.17153119315265
600,MAT1B1,LES MATHES - Résinerie,LES MATHES - Résinerie .,45.7090355185319,-1.16418125130542
601,MAT1B2,LES MATHES - Résinerie,LES MATHES - Résinerie .,45.709006034249,-1.16412155504656
584,MAT2A1,LES MATHES - Cimetière,LES MATHES - Cimetière .,45.7142744806847,-1.13654170856647
583,MAT2A2,LES MATHES - Cimetière,LES MATHES - Cimetière .,45.7144421548411,-1.13678147545055
602,MAT2B1,LES MATHES - Valdotains,LES MATHES - Rond-point des Valdotains .,45.7160790932875,-1.15248288383879
603,MAT2B2,LES MATHES - Valdotains,LES MATHES - Rond-point des Valdotains .,45.7162171505042,-1.1523647151307
586,MAT3A1,LES MATHES - Club Med,LES MATHES - Club Med .,45.682588,-1.161592
585,MAT3A2,LES MATHES - Club Med,LES MATHES - Club Med .,45.6824228945541,-1.16151276985183
1237,MAT4A1,LES MATHES - Indian Forest,LES MATHES - Indian Forest .,45.7292511676079,-1.18342615341231
595,MAT5A1,LES MATHES - Néré,LES MATHES - La Néré .,45.7237798523126,-1.14377390638628
594,MAT5A2,LES MATHES - Néré,LES MATHES - La Néré .,45.723800937307,-1.14386259370024
597,MAT6A1,LES MATHES - La Palmyre hippodrome,LES MATHES - La Palmyre Campings .,45.699301930186,-1.17186223349882
596,MAT6A2,LES MATHES - La Palmyre Campings,LES MATHES - La Palmyre Campings .,45.6993631877089,-1.17197296359363
582,MAT7A1,LES MATHES - Les Mathes Campings,LES MATHES - Les Mathes Campings .,45.713723766229,-1.15945574005379
581,MAT7A2,LES MATHES - Les Mathes Campings,LES MATHES - Les Mathes Campings .,45.7138157809669,-1.15954857174905
591,MAT8A1,LES MATHES - Luna Park,LES MATHES - Luna Park .,45.7240311285673,-1.17439517255165
592,MAT9A1,LES MATHES - Montsouci,LES MATHES - Montsouci .,45.7153914912382,-1.16452355984825
593,MAT9A2,LES MATHES - Montsouci,LES MATHES - Montsouci .,45.7151696903685,-1.16449913460721
151,MATEG2,LES MATHES - Eglise,LES MATHES - Eglise .,45.717024,-1.146049
156,MATEGL,LES MATHES - Eglise,LES MATHES - Eglise .,45.716912,-1.146029
42,MATFOU,LES MATHES - Fouasse,LES MATHES - La Fouasse Campings .,45.729796773067,-1.17604813933912
130,MATOF2,LES MATHES - Palmyre OT,LES MATHES - Office de Tourisme .,45.689993,-1.176769
153,MATOFF,LES MATHES - Palmyre OT,LES MATHES - Office de Tourisme .,45.689766,-1.176764
598,MATZO2,LES MATHES - Zoo,LES MATHES - Zoo .,45.6854893928276,-1.1665171942716
599,MATZOO,LES MATHES - Zoo,LES MATHES - Zoo .,45.6851392674606,-1.16568935812842
609,MED1A1,MEDIS - Brandes,MEDIS - Brandes .,45.6252597325216,-0.965114467971905
610,MED1A2,MEDIS - Brandes,MEDIS - Brandes .,45.6252412469566,-0.965029585081033
612,MED2A1,MEDIS - Centre ,MEDIS - Centre Bourg .,45.643662392475,-0.964560583087352
611,MED2A2,MEDIS - Centre ,MEDIS - Centre Bourg .,45.6437057348187,-0.964662157508675
613,MED3A1,MEDIS - Dias,MEDIS - Dias .,45.6521644978744,-0.975824765349155
614,MED3A2,MEDIS - Dias,MEDIS - Dias .,45.6521336853497,-0.975779065385278
617,MED4A1,MEDIS - Musson,MEDIS - Musson .,45.6223311539964,-0.936221956360485
616,MED4A2,MEDIS - Musson,MEDIS - Musson .,45.6222932403382,-0.936249861078339
619,MED5A1,MEDIS - Toussauge,MEDIS - Toussauge .,45.6306940135593,-0.947627883096144
618,MED5A2,MEDIS - Toussauge,MEDIS - Toussauge .,45.6306546905973,-0.947730422202565
849,MEDPI2,MEDIS - Piauderie,MEDIS - La Piauderie .,45.6326659212305,-0.953341451119089
45,MEDPIA,MEDIS - Piauderie,MEDIS - La Piauderie .,45.6327189789115,-0.953296282540484
622,MES1A1,MESCHERS-SUR-GIRONDE - Berceau,MESCHERS-SUR-GIRONDE - Berceau .,45.585368349794,-0.956066328248887
623,MES1A2,MESCHERS-SUR-GIRONDE - Berceau,MESCHERS-SUR-GIRONDE - Berceau .,45.5850997696487,-0.956325018486949
650,MES1B1,MESCHERS-SUR-GIRONDE - Vergnes,MESCHERS-SUR-GIRONDE - Les Vergnes .,45.5649816327824,-0.969557872611009
649,MES1B2,MESCHERS-SUR-GIRONDE - Vergnes,MESCHERS-SUR-GIRONDE - Les Vergnes .,45.5649086881339,-0.969690334266611
624,MES2A1,MESCHERS-SUR-GIRONDE - Birat,MESCHERS-SUR-GIRONDE - Birat .,45.570868964824,-0.960816716627533
625,MES2A2,MESCHERS-SUR-GIRONDE - Birat,MESCHERS-SUR-GIRONDE - Birat .,45.5709518885264,-0.960735710892067
640,MES2B1,MESCHERS-SUR-GIRONDE - Ombrage,MESCHERS-SUR-GIRONDE - L'Ombrage .,45.5751742851248,-0.97704664181124
639,MES2B2,MESCHERS-SUR-GIRONDE - Ombrage,MESCHERS-SUR-GIRONDE - L'Ombrage .,45.5750888828565,-0.977101478686995
627,MES3A1,MESCHERS-SUR-GIRONDE - Chantier,MESCHERS-SUR-GIRONDE - Chantier .,45.5852587742003,-0.942593184435767
626,MES3A2,MESCHERS-SUR-GIRONDE - Chantier,MESCHERS-SUR-GIRONDE - Chantier .,45.585220064661,-0.942609464668685
638,MES3B1,MESCHERS-SUR-GIRONDE - Lys,MESCHERS-SUR-GIRONDE - Lys .,45.575146881244,-0.960680869328412
637,MES3B2,MESCHERS-SUR-GIRONDE - Lys,MESCHERS-SUR-GIRONDE - Lys .,45.5751604543245,-0.960783663417473
628,MES4A1,MESCHERS-SUR-GIRONDE - Cimetière,MESCHERS-SUR-GIRONDE - Cimetière .,45.5615850633953,-0.958300836025321
629,MES4A2,MESCHERS-SUR-GIRONDE - Cimetière,MESCHERS-SUR-GIRONDE - Cimetière .,45.5616057723103,-0.958176824018101
647,MES4B1,MESCHERS-SUR-GIRONDE - Suzac,MESCHERS-SUR-GIRONDE - Plage de Suzac .,45.5774200953587,-0.983665961465384
648,MES4B2,MESCHERS-SUR-GIRONDE - Suzac,MESCHERS-SUR-GIRONDE - Plage de Suzac .,45.5773495437837,-0.983363623379288
631,MES5A1,MESCHERS-SUR-GIRONDE - Beloire,MESCHERS-SUR-GIRONDE - Grand Beloire .,45.5728867826195,-0.93572294635888
641,MES5B1,MESCHERS-SUR-GIRONDE - Pompiers,MESCHERS-SUR-GIRONDE - Pompiers .,45.5641769508738,-0.953392295944225
642,MES5B2,MESCHERS-SUR-GIRONDE - Pompiers,MESCHERS-SUR-GIRONDE - Pompiers .,45.5641251702368,-0.953281721429336
